"Name";"DisplayName";"Description";"Group";"Enabled";"Profile";"Platform";"Direction";"Action";"EdgeTraversalPolicy";"LooseSourceMapping";"LocalOnlyMapping";"Owner";"LocalAddress";"RemoteAddress";"Protocol";"LocalPort";"RemotePort";"IcmpType";"DynamicTarget";"Program";"Package";"Service";"InterfaceAlias";"InterfaceType";"LocalUser";"RemoteUser";"RemoteMachine";"Authentication";"Encryption";"OverrideBlockRules"
"{AD06408C-F96F-4C11-ACA3-F3B54F12F828}";"Xbox Console Companion";"Xbox Console Companion";"@{Microsoft.XboxApp_48.78.15001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.XboxApp/XboxApp.Resource/Resources/App_Title}";"True";"Domain, Private, Public";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-4153522205-3718366397-1353898457-1332184198-1210887116-3116787857-2103916698";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{D011EBEF-80A4-4C14-B8A1-D843D8299516}";"Mixed Reality Portal";"Mixed Reality Portal";"@{Microsoft.MixedReality.Portal_2000.21051.1282.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MixedReality.Portal/Resources/PkgDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1931169351-620762451-4266354692-1289171459-249431657-520504113-4121106084";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{B5504094-A9C2-4A95-A580-D58EE2BF5DC9}";"Windows Maps";"Windows Maps";"@{Microsoft.WindowsMaps_10.2104.2.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsMaps/Resources/AppStoreName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1239072475-3687740317-1842961305-3395936705-4023953123-1525404051-2779347315";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{24EC998C-7AD3-4254-A212-F992FAC85751}";"MSN Weather";"MSN Weather";"@{Microsoft.BingWeather_4.46.32012.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.BingWeather/Resources/ApplicationTitleWithBranding}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2040986369-264322980-3882385089-1970153872-3662121739-3363227934-2464603330";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{7DA00592-2DD0-4CDF-A92C-64052E69D52A}";"Store Experience Host";"Store Experience Host";"@{Microsoft.StorePurchaseApp_12109.1001.10.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2246242352-370130666-2593524754-1827188282-2313440240-2317694540-2761805292";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{29A17CC1-3EF5-4588-9A2C-931D0C9A5E0B}";"Windows Camera";"Windows Camera";"@{Microsoft.WindowsCamera_2021.105.10.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCamera/LensSDK/Resources/AppStoreName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-447965956-1595884426-2614601585-2128949372-556907266-1570989533-1058743812";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{C19FEC9E-AB2C-4DFA-ABD3-F24542A70E02}";"Windows Calculator";"Windows Calculator";"@{Microsoft.WindowsCalculator_10.2103.8.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-466767348-3739614953-2700836392-1801644223-4227750657-1087833535-2488631167";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{2D764498-30B9-40E8-8E6C-6805540C4F86}";"Mail and Calendar";"Mail and Calendar";"@{microsoft.windowscommunicationsapps_16005.14326.20544.0_x64__8wekyb3d8bbwe?ms-resource://microsoft.windowscommunicationsapps/hxoutlookintl/AppManifest_OutlookDesktop_DisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2551677095-2355568638-4209445997-2436930744-3692183382-387691378-1866284433";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{FC3B6EC1-27D1-4BE7-B3DD-F00E732B8E58}";"Mail and Calendar";"Mail and Calendar";"@{microsoft.windowscommunicationsapps_16005.14326.20544.0_x64__8wekyb3d8bbwe?ms-resource://microsoft.windowscommunicationsapps/hxoutlookintl/AppManifest_OutlookDesktop_DisplayName}";"True";"Domain, Private, Public";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2551677095-2355568638-4209445997-2436930744-3692183382-387691378-1866284433";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{64E34B4B-5C90-4220-BDD3-EE38445A13A9}";"Get Help";"Get Help";"@{Microsoft.GetHelp_10.2109.42921.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.GetHelp/Resources/appDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-3173323527-1370142926-3440071442-4097462880-1944842275-2641970605-339160986";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{A4FDCAC0-C57A-4359-A5DC-EA14D4DA4E32}";"OneNote for Windows 10";"OneNote for Windows 10";"OneNote for Windows 10";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-3445883232-1224167743-206467785-1580939083-2750001491-3097792036-3019341970";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{0C044738-A735-4440-B60A-459CDDAEBC8D}";"OneNote for Windows 10";"OneNote for Windows 10";"OneNote for Windows 10";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-3445883232-1224167743-206467785-1580939083-2750001491-3097792036-3019341970";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{5B991996-C8F7-4A19-A8E2-A7523DD05A2A}";"Groove Music";"Groove Music";"@{Microsoft.ZuneMusic_10.21102.11411.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/resources/IDS_MANIFEST_MUSIC_APP_NAME}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-3132517012-1571311091-3263739450-2968124769-4061529133-2106415361-233808003";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{E96AAEBE-19E7-4064-AC5D-C64D1E0A969C}";"Groove Music";"Groove Music";"@{Microsoft.ZuneMusic_10.21102.11411.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/resources/IDS_MANIFEST_MUSIC_APP_NAME}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-3132517012-1571311091-3263739450-2968124769-4061529133-2106415361-233808003";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{B1D44B85-DA81-4044-92C8-CBD2759C6885}";"Xbox Identity Provider";"Xbox Identity Provider";"@{Microsoft.XboxIdentityProvider_12.83.12001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.XboxIdentityProvider/Resources/DisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-3261124336-967904692-548716175-2724082555-235625598-1533749622-1468861831";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{8CF7567F-7FA2-4DD4-A78E-EE5A5C270DD7}";"Feedback Hub";"Feedback Hub";"@{Microsoft.WindowsFeedbackHub_1.2111.3171.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-599759058-3479938838-1253218824-33263930-1483063708-2104800716-3218279855";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{785948B1-62EE-4B0D-A91D-0F462B325E60}";"Microsoft Edge (mDNS-In)";"Règle de trafic entrant pour Microsoft Edge pour autoriser le trafic mDNS.";"Microsoft Edge";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"5353";"Any";"Any";"Any";"%ProgramFiles(x86)%\Microsoft\Edge\Application\msedge.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{C8D5AD77-67E9-4187-8645-E739D8BE09BD}";"Microsoft Photos";"Microsoft Photos";"@{Microsoft.Windows.Photos_2021.21090.10008.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Windows.Photos/Resources/AppStoreName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2226957697-3030467180-2301525-4248967783-2024719031-2325529081-2915787518";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{429739F2-90FA-452B-8E19-231C1A58147E}";"Microsoft Photos";"Microsoft Photos";"@{Microsoft.Windows.Photos_2021.21090.10008.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Windows.Photos/Resources/AppStoreName}";"True";"Domain, Private, Public";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2226957697-3030467180-2301525-4248967783-2024719031-2325529081-2915787518";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{BFA97A21-8D55-41C6-BC37-57C23DD8C29D}";"Microsoft Edge (mDNS-In)";"Règle de trafic entrant pour Microsoft Edge pour autoriser le trafic mDNS.";"Microsoft Edge WebView2 Runtime";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"5353";"Any";"Any";"Any";"%ProgramFiles(x86)%\Microsoft\EdgeWebView\Application\96.0.1054.43\msedgewebview2.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{971AC104-3CF0-40AC-82FD-F54EFD39E56C}";"CodeMeterFWExP22350TCP";;;"True";"Any";"";"Inbound";"Allow";"Allow";"False";"False";;"Any";"Any";"TCP";"22350";"Any";"Any";"Any";"%ProgramFiles(x86)%\CodeMeter\Runtime\bin\CodeMeter.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{5DD8971D-415D-4282-972A-D344EAB7E709}";"CodeMeterFWExP22350UDP";;;"True";"Any";"";"Inbound";"Allow";"Allow";"False";"False";;"Any";"Any";"UDP";"22350";"Any";"Any";"Any";"%ProgramFiles(x86)%\CodeMeter\Runtime\bin\CodeMeter.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{BE6F4B5A-A195-4E1F-8F34-88CC6D2C095E}";"CodeMeterFWExP22352TCP";;;"True";"Any";"";"Inbound";"Allow";"Allow";"False";"False";;"Any";"Any";"TCP";"22352";"Any";"Any";"Any";"%ProgramFiles%\CodeMeter\Runtime\bin\CmWebAdmin.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{A8CD8EA4-C194-4F8A-8B96-235AD88F54EE}";"CodeMeterFWExP22353TCP";;;"True";"Any";"";"Inbound";"Allow";"Allow";"False";"False";;"Any";"Any";"TCP";"22353";"Any";"Any";"Any";"%ProgramFiles%\CodeMeter\Runtime\bin\CmWebAdmin.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{E67B33FD-6BF7-444B-B1A1-0755355E98C0}";"Xbox Game Bar";"Xbox Game Bar";"Xbox Game Bar";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1714399563-1326177402-2048222277-143663168-2151391019-765408921-4098702777";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{324599C8-EC17-459D-8672-8365451C8F72}";"Xbox Game Bar";"Xbox Game Bar";"Xbox Game Bar";"True";"Domain, Private, Public";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1714399563-1326177402-2048222277-143663168-2151391019-765408921-4098702777";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{8A2DAC2C-B73E-45F7-82C8-BF04EB4D4C85}";"Movies & TV";"Movies & TV";"@{Microsoft.ZuneVideo_10.21111.10511.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2967553933-3217682302-2494645345-2077017737-3805576244-585965800-1797614741";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{0CC33084-36E0-43F1-A89C-0B4AEF62FF81}";"Movies & TV";"Movies & TV";"@{Microsoft.ZuneVideo_10.21111.10511.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2967553933-3217682302-2494645345-2077017737-3805576244-585965800-1797614741";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{E21AF7D7-CBAB-4AB7-BD6F-1DDA7F280A7F}";"Microsoft Sticky Notes";"Microsoft Sticky Notes";"@{Microsoft.MicrosoftStickyNotes_4.2.2.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-3539788797-2700867667-1432428195-1581642-2885308443-3834444517-2495346167";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{3D70FBD6-4288-4C56-8C6A-0A4D4D59172E}";"Microsoft Sticky Notes";"Microsoft Sticky Notes";"@{Microsoft.MicrosoftStickyNotes_4.2.2.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-3539788797-2700867667-1432428195-1581642-2885308443-3834444517-2495346167";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{4353E39E-36C5-47BE-A6EB-C50F49AC48DD}";"Office";"Office";"Office";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-930279079-3258969966-1203931420-3379063298-1496040207-3203565093-3038441310";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{62B2419E-451E-4D4F-B293-A97BD2D62251}";"Microsoft Solitaire Collection";"Microsoft Solitaire Collection";"Microsoft Solitaire Collection";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1985198343-3186790915-4047221937-1969271670-3792558349-1325541827-400269725";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{17988CFC-3D5F-4D4D-926B-50440F66E8D6}";"Microsoft Solitaire Collection";"Microsoft Solitaire Collection";"Microsoft Solitaire Collection";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1985198343-3186790915-4047221937-1969271670-3792558349-1325541827-400269725";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{E377337B-78F2-4E2C-BDA4-B043FBC10807}";"Spotify Music";"Spotify Music";"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"4371-4379";"Any";"Any";"Any";"%ProgramFiles%\WindowsApps\SpotifyAB.SpotifyMusic_1.174.631.0_x86__zpdnekdrzrea0\Spotify.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{05D50254-33F6-4FF6-912B-0D2D438DE03C}";"Spotify Music";"Spotify Music";"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"4381-4389";"Any";"Any";"Any";"%ProgramFiles%\WindowsApps\SpotifyAB.SpotifyMusic_1.174.631.0_x86__zpdnekdrzrea0\Spotify.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{824E063C-0EAD-4FDC-8A0F-C1489039413A}";"Spotify Music";"Spotify Music";"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"8088";"Any";"Any";"Any";"%ProgramFiles%\WindowsApps\SpotifyAB.SpotifyMusic_1.174.631.0_x86__zpdnekdrzrea0\Spotify.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{E14EA88B-1937-4E92-BDA0-56E530B106F0}";"Spotify Music";"Spotify Music";"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"8088";"Any";"Any";"Any";"%ProgramFiles%\WindowsApps\SpotifyAB.SpotifyMusic_1.174.631.0_x86__zpdnekdrzrea0\Spotify.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{1D7D4928-2563-4866-862D-B85C150DFC09}";"Spotify Music";"Spotify Music";"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"57621";"Any";"Any";"Any";"%ProgramFiles%\WindowsApps\SpotifyAB.SpotifyMusic_1.174.631.0_x86__zpdnekdrzrea0\Spotify.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{24A0C5A5-FEC2-40A3-AC7D-9B60999E576F}";"Spotify Music";"Spotify Music";"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"57621-57631";"Any";"Any";"Any";"%ProgramFiles%\WindowsApps\SpotifyAB.SpotifyMusic_1.174.631.0_x86__zpdnekdrzrea0\Spotify.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{A559EAB4-4CAE-4528-B2D5-C2DF0D2A8C59}";"Spotify Music";"Spotify Music";"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%ProgramFiles%\WindowsApps\SpotifyAB.SpotifyMusic_1.174.631.0_x86__zpdnekdrzrea0\Spotify.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{2EC3E626-8717-424B-A9A8-070B7EF6DBD1}";"Spotify Music";"Spotify Music";"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%ProgramFiles%\WindowsApps\SpotifyAB.SpotifyMusic_1.174.631.0_x86__zpdnekdrzrea0\Spotify.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{374D3063-3765-4105-B503-AF985EE78C1B}";"Spotify Music";"Spotify Music";"Spotify Music";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1782791230-1887111140-533732638-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-557819504-3144503769-3460048582-2468406004-2969798954-3397036932-4166026031";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{A3160847-71C7-4A3C-B8D0-136DFDCBE5A0}";"Skype";"Skype";"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%ProgramFiles%\WindowsApps\Microsoft.SkypeApp_15.79.95.0_x86__kzf8qxf38zg5c\Skype\Skype.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{F680D011-9BD7-42EE-8990-C7318D232381}";"Skype";"Skype";"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%ProgramFiles%\WindowsApps\Microsoft.SkypeApp_15.79.95.0_x86__kzf8qxf38zg5c\Skype\Skype.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{F2F3CEA7-8B41-4C5B-B27B-6AB841D5D792}";"Skype";"Skype";"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%ProgramFiles%\WindowsApps\Microsoft.SkypeApp_15.79.95.0_x86__kzf8qxf38zg5c\Skype\Skype.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{CB746739-A67F-448A-8D92-DA9104E01C99}";"Skype";"Skype";"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%ProgramFiles%\WindowsApps\Microsoft.SkypeApp_15.79.95.0_x86__kzf8qxf38zg5c\Skype\Skype.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
